INDEX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,나를 못생긴 돼지라고 불러라! ,나의 기록(record)을 깨지 마라!,저가 the 세계기록 깨는 것을 도와주세요!,스쿠터를 타고 the 은하계에 가지 마세요!,그 영화를 즐기자!,그녀의 차에서 a 만화책을 읽지 말자!,a 칼로 the 흰색 테이프를 자르는 것이 어때?,나의 엄마가 노래하는 걸 도와주지 마라!,넌 그녀의 별명을 알고 있니?,난 the 같은 책을 가지고 있어.,넌 지금 안 추워?,난 지금 불행하지 않아.,넌 그녀를 오해하려고 하니?,나는 나의 다정한 엄마를 사랑하려고 해.,당신은 당신의 미래에 관하여 알려고 하지 않습니까?,나는 나의 엄마와 요가를 하려고 하지 않는다.,the 튼튼한 도둑을 도와주지 말자!,넌 the 냄새 나는(smelly) 양말s을 너의 방으로 옮길 수 있니?,나의 너를 잠자게 할 수 있어.,넌 나를 따라올(follow) 수 있어.,넌 한국어를 잘 가르칠 수 있니?
11,그의 별명을 바꿔라! ,내 머리 위에 서지 마! ,the 대문을 열어 주세요!,a 검은 장미를 꺾지 마세요!,저 공원을 내일 청소하자!,a 이상한 질문을 하지 말자!,그들과 오늘 야구하는 것이 어때?,그녀의 엄마와 같이 춤을 추는 것이 어때?,넌 a 흰색 오렌지를 아침밥으로 먹니?,나는 매일 밤 세수한다.,너는 그녀의 스쿠터를 타지 않니?,난 내일 너의 돈이 필요하지 않아.,당신은 그곳에서 벨리 춤을 추려고 합니까?,저는 당신의 친한 친구를 만나려고 합니다.,너는 그 낡은 성을 파괴하려고(destroy) 하지 않니?,저는 the 얼음을 깨려고 하지 않습니다.,넌 a 꿈이 없니?,넌 the 악취 나는 양말s을 없앨 수 있니?,난 너를 대통령(president)으로 만들 수 있어.,이 노래는 부르지 말자!,넌 내 말을 들으려 하지 않니?
12,the 산속에 살아라! ,그녀에게 너의 입을 보여주지 마라!,내년에 롤러 코스트를 타고 멕시코에 가세요!,그녀와 함께 a 캐리어를 나르지 마세요!,저 사자를 the 강 속에 숨기자!,그녀의 의자를 그의 작은방으로 옮기지 말자!,a 안락한 집을 사는 것이 어때?,a 아늑한 강에서 수영해라!,넌 매일 그의 컴퓨터를 사용하니?,나는 매일 나의 미래에 관한 생각을 한다.,넌 kakao talk을 매일 밤 확인하지 않니?,난 저 새에게 거짓말을 하지 않는다.,넌 the 아픈 개구리를 마사지하려고 하니?,난 a 아늑한 강에서 수영하려고 해.,너는 너의 더러운 거울을 씻으려고 하지 않니?,난 그녀를 행복하게 만들려고 하지 않는다.,a 위험한 강에서 수영하는 것이 어때?,넌 영어를 잘 쓸 수 있니?,난 대통령이 될 수 있어.,저는 매일 학교에 가지 않습니다.,난 the 부엌에서 삶은 계란s을 요리할 수 있다.
13,진흙으로 a 아름다운 고릴라를 만들어라! ,나의 행동s을 동영상으로 찍지 마!,the 번호를 표시하세요!,a 사기꾼을 속이지 마세요!,그녀의 긴 얼굴을 기억하자!,그녀를 프리티라고 부르지 말자!,저 차를 나에게 소개해 주는 것이 어때?,the 창문을 여는 것이 어때?,너는 the 발랄한 달리기 선수를 응원 하니?,나는 그들을 오해한다.,너는 나의 회원증을 가지고 있지 않니?,나는 매시간 방금 들어온 뉴스를 확인하지 않는다.,당신은 a 지상 낙원을 만들려고 합니까?,저는 당신과 a 행복한 시간을 가지려고 합니다.,너는 the 깊은 강 속에서 잠을 자려고 하지 않니?,저는 그를 부자로 만들려고 하지 않습니다.,난 너랑 a 좋은 시간을 보내려 한다.,넌 이 프로그램을 제거할 수 있니?,난 a 기자가 될 수 있다.,난 내일 교회 버스 타고 학교에 가려고 해.,저는 베이킹파우더로 a 케이크를 굽지 않습니다.
14,너의 검은색 분필을 만져라! ,내 방에서 그것을 하지 마라!,a 구르는 돌을 차세요!,그녀의 깨끗한 손을 잡지 마세요!,a 소방관과 그것을 하자!,지금 the 회의를 시작하지 말자!,향수를 뿌리는 것이 어때?,그 위험한 곰과 그것을 하지 마라!,넌 매일 여기서 일을 하니?,난 내일 the 호랑이의 이가 필요하다.,넌 여기서 그녀의 엄마와 같이 춤을 추지 않니?,난 매일 너의 보고서를 확인하지 않는다.,너는 방과 후에 어떤 일을 하려고 하니?,난 그녀에게 an 흥미로운 책을 주려고 해.,넌 an ice box를 그녀에게 팔려고 하지 않니?,난 그녀의 아들에게 많은 소금을 주려고 하지 않아.,제발 당신의 입을 벌리지 마세요!,넌 그녀의 거실을 청소할 수 있니?,넌 an 재미있는 책을 쓸 수 있어.,"제발, 집에 가 주세요!",내일 너 얼굴에 있는 a 문신을 없애라!
15,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,
19,그녀를 춤을 추게 만들어라! ,나의 얼굴을 바라보지 마라!,이 신문을 출력해 주세요!,그의 팔을 잡지 말아주세요!,이 공원을 기억하자!,the 차선(line)을 넘지 말자! ,그녀의 문신(tattoo)을 기억하는 것이 어때?,그녀의 스케줄을 바꾸지 말자!,넌 그녀를 매일 괴롭히니?,나는 그녀의 고물(junk) 자전거를 탄다.,넌 그녀의 복잡한(complex) 질문을 이해하지 않니?,난 the 복싱선수와 복싱을 공부하지 않는다.,한글 문장,저는 그녀의 오른쪽 눈썹을 바꾸려고 합니다.,네가 이 질문을 이해하려고 하지 않니?,저는 the 노래를 지우려고 하지 않습니다.,넌 그녀의 머리 색을 바꾸니?,넌 너의 포지션을 바꿀 수 있니?,나는 a 키 큰 소년이 될 수 있다.,넌 그들과 같이 놀려고 하지 않니?,넌 일찍 일어나지 않니?
20,a 아름다운 토끼와 춤을 춰라! ,그녀의 말을 듣지 마라!,a 아름다운 호박을 저녁으로 드세요!,the 사기꾼의 엄마를 속이지 말아주세요!,이번 월요일에 저 운동장을 사용하자!,the 같은 질문을 하지 말자!,a 명품 가방을 그들에게 소개해 주는 것이 어때?,너의 다리s를 꼬지 마라(cross)!,넌 매일 너의 엄마에게 거짓말을 하니?,나는 the 큰 나무를 나의 머리로 부순다.,너는 그의 약점(weak points)을 모르니?,난 그녀를 오해하지 않는다. ,너는 a 좋은 시간을 나와 함께 가지려고 하니?,나는 내년에 그들을 용서해 주려고 합니다.,너는 그녀의 검은 말을 팔려고 하지 않니?,저는 오늘 밤 그녀에게 전화하려고 하지 않습니다.,나는 매일 나의 강아지가 수영하는 것을 도와준다.,넌 너의 돈을 내 주머니 속에 숨길 수 있니? ,너는 나를 ‘돼지’라고 부를 수 있어.,그녀가 영어 공부하는 걸 도와주지 마라!,난 세 권의 영어책s을 가지고 있다.
21,버스 타고 the 달에 가라! ,the 나무 위에서 잠을 자지 마라!,그녀와 동영상을 찍으세요!,제발 매일 밤 술 담배를 하지 말아주세요!,이번 월요일에 나의 방을 청소하자!,지금 그 게임을 하지 말자!,a 야구 모자(cap)를 쓰는 것이 어때?,저 노란색 문을 닫아라!,넌 그녀의 학교 가방 속에서 잠을 자니?,나는 a 큰 종이컵 속에서 담배를 피운다.,넌 너의 폰을 매일 밤 충전하지(recharge)않니?,나는 매년 그것을 하지 않는다. ,당신은 이번 주말에 그 호수에 가려고 합니까?,난 내일 the 음악 선생님에게 전화하려고 한다.,너는 그의 별명을 알려고 하지 않니?,난 저 야구공을 차려고 하지 않는다. ,내일 그의 집에 가는 것이 어때?,넌 the 세미나를 지금 시작할 수 있니? ,나는 나의 돈을 팔 수 있어.,난 내일 a 하마와 Mexico에 가려고 해.,넌 매일 보트 타고 학교에 가니? 
22,그녀의 검은 장미를 만져라! ,나의 돈을 확인하지 마라!,그녀의 머리핀을 저에게 주세요!,제발 당신의 전화번호를 바꾸지 마세요!,그녀의 수박을 오늘 밤에 맛보자!,이 음악책으로 그녀를 가르치지 말자!,a 칼로 the 종이를 자르는 것이 어때?,그에게 뛰어가는 것이 어때?,넌 서울에서 그들과 살고 있니?,난 the 도둑의(thief's)금반지를 훔친다.,당신은 the 이슈에 관해 관심을 갖지(care about)않습니까?,저는 매일 저의 죽은 강아지를 그리워하지 않습니다. ,너는 나의 엄마를 응원하려고 하니?,난 그의 커브볼을 잡으려고 해. ,당신은 내년에 스위스에 살려고 하지 않습니까?,난 술 마시고 운전하려고 하지 않는다.,넌 나를 이해하지 않니?,넌 저 잠자는 사자를 깨울 수 있니? ,전 당신의 텐트 속에서 잘 수 있어요.,the 카메라를 보고 치즈라고 말해라!,helicopter타고 the 지상천국에 가자!
23,그녀의 친구를 the 구름 위에서 만나라! ,너의 입을 벌리지 마라!,오늘 밤 a 슬픈 꿈을 꾸세요!,그 노래를 듣지 마세요!,그의 큰 개와 싸우자!,이 연필로 a 검은 구름을 그리지 말자!,이번 월요일에 그들과 그것을 하는 것이 어때?,나의 아기를 a 사자의 집안에 숨겨주세요!,넌 a 큰 입을 가지고 있니?,난 택시 타고 지옥에 간다.,넌 너의 부인과 the table을 닦지(wipe)않니?,난 그 도둑의 개를 훔치지 않는다. ,넌 너의 암호를 바꾸려고 하니?,저는 오늘 밤 그의 낡은 트럭을 운전하려고 합니다.,넌 a 빌딩을 지으려고(build)하지 않습니까?,저는 당신의 등위에 앉으려고 하지 않습니다.,그들과 a 시소를 타지 말자!,넌 내년에 나에게 전화할 수 있니? ,저는 그들을 이번 월요일에 만날 수 있습니다.,넌 그 이야기를 잊어버릴 수 없니?,넌 the 빗속에서 the 피아노를 칠 수 있니?
24,내일 the 흰색 창문을 열어라! ,그의 개와 놀지 마라!,the 재수 없는 이야기는 잊어버리세요!,제발 다시는 음주 운전하지 마세요!,그의 방에 너의 돈을 숨기자!,a 가격이 싼 비행기를 사지 말자!,오늘 밤 그들에게 전화를 하는 것이 어때?,the 반달(half moon)을 바라보자!,넌 매일 아침 버스타고 학교에 가니?,나 지금 추워. ,넌 매일 나의 건강에 관하여 생각을 하지 않니? ,나는 the 튼튼한 소녀를 밀지 않는다. ,넌 a 커브 공을 치려고 하니?,난 레몬주스를 마시려고 한다.,당신은 a 키 작은 중국인(Chinese)을 만나려고 하지 않습니까? ,전 내일 the 고양이를 할퀴려고 하지 않습니다.,저는 당신의 움직임을 매일 감시하지 않습니다.,넌 저 울고 있는 개를 만질 수 있니? ,넌 나와 저 시소를 탈 수 있어.,난 a 개의 두뇌를 사용하지 않는다. ,전 그것을 확인 할 수 없습니다.
25,그의 번호를 잊어버려라! ,저녁으로 빵을 먹지 마라!,나의 자전거를 가볍게(light)만들어 주세요!,그 이야기를 반복하지 마세요! ,a 레슬링선수와 그것을 하자!,나쁜 소식(bad news)은 교환하지 말자!,나에게 도전하는 것이 어때?,the 테러리스트를 주먹으로 치는 것이 어때?,넌 나의 교복이 필요하니?,난 매일 너의 메일을 확인한다.,넌 a 커브 공을 던지지 않니?,나는 the 플라스틱 박스 속에서 울지 않는다. ,당신은 내년에 그녀와 결혼하려고 합니까?,난 그의 잘못된 아이디어를 이해하려고 해.,당신은 나의 이마(forehead)를 만지려고 하지 않습니까?,난 the 도둑의 나쁜 손s을 씻어 주려고 하지 않는다.,넌 a 재미없는 책을 쓰려고 하니?,넌 a 키 큰 기린을 탈 수 있니? ,난 그 집 없는(homeless)고양이를 키울 수 있어.,넌 그녀의 귀s를 만질 수 있다.,난 이 좋은 기회를 너에게 줄 수 없다.
26,그들의 보트를 이용해라! ,the 창문을 부수지 마라!,내일 a 독서(reading)클럽에 가입하세요!,제발 저의 숙제를 빼기지 마세요!,the 길을 건너자!,이번에는 잡담하지 말자!,그녀와 이번 일요일에 축구하는 것이 어때?,너의 연필로 a 연필을 그려라!,넌 너의 나쁜 습관을 바꾸니?,나는 a 여우를 힘껏 민다.,넌 너의 집이 없니?,난 the 같은 노래를 가르치지 않는다. ,넌 그 뱀을 죽이려고 하니?,저는 당신의 축축한 셔츠를 말리려고 합니다.,당신은 내일 저의 뇌를 사용하려고 하지 않나요? ,저는 저의 마음을 바꾸려고 하지 않습니다.,넌 the news를 들으려고 하지 않니?,넌 너 자신을 나에게 소개할 수 있니? ,난 키가 클 수 있어.,넌 그것을 혼자 할 수 있니?,오늘 밤 the 보트 뒤에서 투표하지 말자!
27,a 착한 엄마가 되어라! ,그녀의 남자친구를 동영상으로 찍지 마라!,지금 the 할머니가 일어서는 것을 도와주세요! ,그의 힘을 시험하지 마세요!,a 긴 치마를 입자!,너의 귀여운 강아지를 팔지 말자!,오늘 the 아늑한 방에서 공부하는 것이 어때?,나의 어깨s 위에 앉아라!,넌 매일 밤 세수를 하니?,난 그의 이상한 질문을 잘 알고 있다.,너 내 차 키를 안 갖고 있니?,난 너처럼 음악을 공부하지 않는다.,넌 너의 생일 파티 후에 자려고 하니?,저는 당신 옆에 앉으려고 합니다.,넌 the 은하계를 팔려고 하지 않니?,전 당신의 말을 들으려고 하지 않습니다.,저는 이 더러운 벤치 위에 앉으려고 하지 않습니다.,넌 a 검정색 양초를 팔 수 있니?,난 한국어를 잘 말할 수 있다.,난 나의 나쁜 손s을 사랑 할 수 없다.,저 농구선수(basket player)와 놀지 말자!
28,,,,,,,,,,,,,넌 방과 후에 테니스 치려고 하니?,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,
