INDEX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,넌 나의 뱀에게 줄넘기(jump rope)를 가르칠 수 없니?,전 나의 삼촌을 도와 줄 수 없어요.,너는 너의 코를 보여주고 싶어 아니면 너의 귀를?,난 the 같은 질문을 너에게 하고 싶어.,나는 the 나쁜 소녀에게 나의 개를 보여 주고 싶지 않아.,너는 너의 귀를 보여주고 싶어 아니면 너의 입을?,넌 매일 열심히 일을 해야만 하니?,나는 그들의 합창에 맞춰 춤을 춰야 한다.,넌 이번 일요일에 한국을 떠날(leave) 필요가 없다.,당신은 the 초미세 먼지를 닦아야만 했습니까?,나는 그들의 힘이 넘치는 고양이를 치료할 필요가 없었다.,나는 7일s 전에 너의 쉰 목소리를 바꿔야만 했다.,나는 그녀의 얼굴을 부드럽게 마사지해야만 한다.,부탁 좀 드려도 될까요? ,저가 당신의 다친 팔을 치료해(cure) 드리고 싶습니다.,너는 너의 환상적인 집을 나에게 내일 보여 줄 거니?,난 이 박스를 천천히 떨어뜨릴 거다.,난 배가 아프지(stomachache) 않을 거다.,넌 그것을 하지 않니?,넌 그것을 하지 않니?,넌 중국어(Chinese)를 배워야만 하니?
11,너는 the 미끄러운 얼음 위에서 춤출 수 없니?,전 저의 이모가 일어서는 것을 도와 줄 수 없습니다.,넌 너의 입을 씻고 싶어 아니면 너의 손목(wrist)을?,나는 장래에 rocket을 타고 the 화성에 가고 싶어.,나는 여름에 프라이드치킨을 먹고 싶지 않아.,난 그곳에 일찍 도착 할 수 없다.,넌 너의 건강을 위해 너의 손s을 씻어야만하니?,난 지금 당장 마약을 끊어야만 한다.,나는 해파리처럼 수영 할 필요가 없다.,넌 너의 손톱(finger nail)을 물어뜯어야만 했니?,난 the 종이비행기를 반납할 필요가 없었다. ,난 the teddy bear를 울게 만들어야만 했다.,난 그들과 매일 음악을 공부해야만 한다.,신선한 우유를 온라인에서 주문하시겠습니까?,저는 그 영웅에 대한 꿈을 꾸고 싶습니다.,넌 나의 눈물s을 닦아 줄거니?,나는 우리들의 약속(promise)을 깰 거다. ,난 이가 아프지(toothache) 않을 것이다.,난 그것을 하지 않아!,그것을 하지 마!,난 중국어를 배워야만 해.
12,너는 나의 슬리퍼s를 크게 만들 수 없니?,전 a 커브볼을 던질 수 없습니다.,넌 그녀를 소개 하고 싶어 아니면 그녀의 엄마를?,난 너의 가장 친한 친구가 되고 싶다. ,난 the 싱크대 안에 나의 인형을 놓고 싶지 않아. ,넌 너의 집을 씻고 싶어 아니면 너의 차를?,넌 아점으로 a 새우버거를 먹어야만 하니?,난 a 죽어가는(dying) 물고기처럼 잠을 자야만 한다.,나는 a 잠자는 아기처럼 잠을 잘 필요가 없다.,당신은 the 아기를 꼭 안아야만 했나요? ,난 the 수의사와 the 동물원에 갈 필요가 없었다. ,난 어제 the 과학 수업을 빼먹어야만 했다.,넌 an 이글루를 에스키모에서 디자인해야만 하니?,저의 독후감(book report)을 교정해 주시겠습니까?,저는 내일 당신을 놀라게 해 주고 싶습니다.,넌 여기서 wi-pi를 켤 거니?,이런 경우엔 난 그렇게 생각할 거다. ,난 등이 아프지(backache) 않을 거다.,넌 그것을 하려고 하니?,난 그것을 해.,난 그에게 중국어를 배울 필요가 없다.
13,당신은 그를 a 게이머로 만들 수 없어요?,넌 나랑 a 행복한 시간을 가질 수 없다.,너는 a 한국노래를 부르고 싶어 아니면 춤추고 싶니?,난 the 거짓말쟁이의 혀를 훔치고 싶다.,난 너랑 the 같은 노래를 부르고 싶지 않아.,난 저녁으로 국수를 먹고 싶지 않아.,넌 너의 개와 달려야만 하니?,너는 a 행복한 삶을 살아야만 한다.,넌 the 배우처럼 행동할 필요가 없다.,당신은 그들에게 the 상품권을 줘야만 했습니까?,저는 저의 친구를 그리워할 필요가 없었습니다. ,저는 the 둥근 별을 그리워해야만 했습니다.,당신은 the 차 시트 아래에 the 차 키를 놓아두어야만 합니까?,저의 발음을 교정해 주시겠습니까?,전 언젠가 당신과 그 노래를 부르고 싶습니다.,넌 귀고리(earings) 살 거니 아니면 a 금반지 살거니?,나는 너의 생일을 축하해 줄 거야.,난 그를 더 이상(anymore) 사랑하지 않을 거다.,난 그것을 하려고 해.,난 그것을 할 필요가 없다.,넌 저 바위 옆에서 잠을 자고 싶니?
14,넌 그 단어를 검색할 수 없니?,난 그들을 위해 a 택시를 불러 줄 수 없다.,넌 나의 질문에 대답하고 싶어 아니면 그의 질문에?,나는 the 천사를 너에게 소개 하고 싶다.,난 너의 전화를 받기 싫다.,너는 살고 싶어 아니면 죽고(die) 싶어?,넌 그의 질문에 완벽하게(perfectly) 대답해야만 하니?,넌 the 물속에서 너의 안경(glasses)을 벗어야만 한다.,넌 the 가수처럼 노래할 필요가 없다.,당신은 그녀의 연설을 들어야만 했나요?,저는 저의 집 앞에서 그를 기다릴 필요가 없었습니다.,저는 나의 집 앞에서 the 지하철을 기다려야만 했다.,난 the 유명한 간호사와 결혼할 필요가 없다.,저의 글쓰기를 교정해 주시겠습니까?,저는 그녀에게 a 편지를 쓰고 싶습니다.,넌 금성을 연구할 거니 아니면 화성을?,나는 the 팀의 the 주장이 될 거야.,난 그녀를 더 이상 초대 안 할 거다.,넌 그것을 하려고 하지 않니?,넌 그것을 하려고 하지 않니?,난 저 바위 옆에서 잠자고 싶어.
15,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,
19,넌 이 지저분한 교실을 청소할 수 없니?,나는 너에게 나의 비싼 시계를 팔수 없다.,너는 내일 쇼핑가고 싶어 아니면 낚시?,난 너랑 밖에 나가고 싶다.,난 내일 영어 숙제하기 싫어.,넌 a 명품차를 전시하고 싶어 아니면 a 소형차를?,당신은 the 학생의 성적을 보장해야만 합니까?,난 그 버스 기사가 운전하는 것을 도와주어야만 한다.,넌 the 댄서처럼 춤을 출 필요가 없다.,당신은 a 재능 있는 남자(talented)를 도와줘야만 했어요?,저는 the 연을 높이 날릴 필요가 없었습니다. ,난 a 부상당한 고양이를 the 병원에 데려가야만 했다.,넌 그녀를 응원해야만 하니?,이 쓰레기(trash)를 버려주시겠습니까?,이번엔 저가 the 동화책을 읽고 싶습니다.,넌 그의 생일 파티에서 나랑 춤출 거니?,나는 너에 관한 걱정을 할 거다.,난 그들과 더 이상 춤을 추지 않을 것이다.,난 그것을 하려고 하지 않아.,넌 그것을 할 거니?,넌 조용히 할 수 없니?
20,당신은 a 어려운 영어책을 읽을 수 없습니까?,나는 너와 the 책상 아래서 살 수 없다.,넌 그것을 나랑 하고 싶니?,나는 오늘 밤 나의 집을 떠나고 싶다.,난 길거리 음식을 먹고 싶지 않아.,난 the 태양과 the 달을 훔치고 싶어.,당신은 우리의 밀크 쉐이크를 힘껏 흔들어야만 합니까?,너는 너의 부모님(parents)을 사랑해야만 한다.,넌 a 택시 기사처럼 운전할 필요가 없다.,넌 그 말썽꾸러기에 관하여 the 선생님과 말해야만 했니?,난 the 구매자와 the 게임을 시험할 필요가 없었다.,난 온라인으로 영어를 공부해야만 했습니다.,난 a 죽어가는 파리처럼 날아야만 한다.,저 밧줄을 묶어(tie)주시겠습니까? ,전 내일 당신과 캐치볼 하고 싶습니다.,너는 태권도를 배울 거니 아니면 복싱을 배울 거니?,나는 나의 금메달을 잃어버릴 것이다.,난 더 이상 외롭지 않을 것이다.,.난 그것을 할 필요가 없다.,난 그것을 할 수 없다.,"미안, 난 곧 조용히 할 수 있다."
21,너는 내일 그녀에게 전화할 수 없니?,넌 한 손으로 the 빠른 공을 잡을 수 없다.,너는 the 얼음위에서 스케이트 타고 싶니?,난 나의 나쁜 눈을 바꾸고 싶다.,나는 a 착한 경찰관을 불행하게 만들기 싫어.,난 나의 잘생긴(good-looking)코를 바꾸고 싶다.,당신은 그들의 밀크 쉐이크를 아래위로 흔들어야만 합니까?,나는 너의 슬픈 추억을 잊어버려야만 한다.,넌 the 선생님처럼 가르칠 필요가 없다.,너는 the 경찰서에서 a 몰카를 숨겨야만 했니?,저는 the 판매자에게 명품 레몬s을 팔 필요가 없었습니다.,난 an 달걀을 a 암탉에게 건네줘야만 했다.,넌 그들에게 작별 인사를 해야만 한다. ,the 동작을 다시 설명해 주시겠습니까?,저는 당신의 얼굴을 a 붓(brush)으로 그리고 싶습니다.,네가 이방을 더럽게 할 거니?,나는 내년에 나의 약속을 지킬 거야.,난 더 이상 슬프지 않을 거다.,넌 그것을 할 수 있니?,난 그것을 하지 않을 거다.,나랑 쇼핑가는 것이 어때?
22,넌 이 야구방망이로 a 축구공을 칠 수 없니?,난 너를 더 이상 믿을 수 없다.,너는 불행하게 되고 싶니 아니면 행복하게?,난 너를 영원히 행복하게 만들고 싶다.,난 너를 살찌게 만들기 싫어. ,난 the 재수 없는 돼지를 영원히 만나기 싫어.,넌 a 모의 게임을 한 번 더 시험해야만 합니까?,나는 그 과학자를 믿어야만 한다.,나는 the 사기꾼처럼 너를 속일 필요가 없다.,넌 a 어린 왕자를 돌보아야만(take care of)했니? ,난 the 빗속에서 a 버스를 운전할 필요가 없었다. ,저는 그들과 the 약국에 가야만 했습니다.,저는 a 과학자로서 a 똑똑한 주방기구를 발명해야만 했어요,the 동작을 저에게 다시 보여주시겠습니까?,저는 the 친절한 경찰관에게 a 동화책을 드리고 싶습니다.,넌 a 겁쟁이(coward)가 될 거니 아니면 a 용감한 영웅이 될 거니?,오늘 밤 난 너의 숨겨진 돈을 찾을 거다.,난 더 이상 널 위해 울지 않을 거다.,난 그것을 할 필요가 없었다.,넌 그것을 해야만 했니?,넌 그 숫자를 a 크레용으로 표시하고 싶니?
23,당신은 5까지 셀 수 없어요?,난 너를 the 병원 앞에서 기다릴 수 없다.,당신은 the 나무를 당신의 집으로 옮기고 싶어요?,난 장래에 많은 돈을 벌고 싶다.,난 그의 장래에 관하여 알고 싶지 않아.,너는 이 꽃을 the 교실에서 키울 수 있니?,당신은 내년에 서울로 이사 가야만 합니까?,넌 지금 담배를 끊어야만 한다. ,넌 저 수영선수처럼 수영할 필요가 없다.,당신은 the 비슷한(similar)문제를 풀어야만 했습니까?,난 a 사기꾼을 the 경찰서에 숨길 필요가 없었다.,난 the 숨겨진 의미를 알아야만 했다.,저는 a 풍선을 불고 그것을 묶어야만 했습니다.,저에게 the 공을 패스해 주시겠습니까?,전 당신을 영원히 행복하게 만들고 싶습니다.,너는 그들을 젓가락s으로 때릴 거니?,내가 커피값으로 one dollar 낼게.,난 내일 아침에 너를 깨우지 않을 거다.,넌 그것을 하고 싶니?,그것을 해!,난 그 답을 a 붓으로 표시하고 싶지 않아. 
24,넌 그녀의 머리를 묶을 수 없니?,저는 저의 입을 다물 수 없습니다.,너는 너의 나쁜 두뇌를 나에게 팔고 싶니?,나는 너를 저 무지개 아래에서 만나고 싶어.,난 the 구름 위에서 꿈을 꾸기 싫어.,나는 an 이글루 안에서 뜨거운 얼음을 먹고 싶다. ,당신은 the 빗속에서 a 연을 날려야만 합니까?,나는 the 나쁜 의사를 영원히 속여야만 한다.,넌 a 몽상가처럼 꿈을 꿀 필요가 없다.,당신은 the 화장실에서 그 비누(soap)를 사용해야만 했나요?,난 지난여름에 그를 따라갈 필요가 없었다.,나는 the 차가운 바닥에 누워야만 했다. ,너는 너의 몸을 바디 로션으로 씻어야만 한다.,그녀의 파트너가 되어 주시겠습니까? ,전 당신에게 좋은 소식s을 듣고(hear)싶습니다.,넌 저 빠른 새를 너의 손s으로 잡을 거니?,난 오늘 밤 그들과 외박할 것이다.,난 the 아침에 서두르지 않을 거다.,난 그것을 하고 싶어.,그것을 하자!,넌 그녀가 할렐루야 노래하는 것을 도와 줄거니?
25,넌 그녀의 마음(mind)을 훔칠 수 없니?,넌 나의 영어를 이해 할 수 없어.,넌 a foldable 폰을 가지고 싶어 아니면 slide 폰을? ,난 당신의 뚱뚱한 배(fat belly)를 사용하고 싶다.,난 a 잠자는 토끼(rabbit)를 깨우기 싫어. ,나는 the 충격적인 뉴스에 관하여 너랑 이야기 하고 싶다.,넌 충분한 물을 마셔야만 하니?,나는 나의 욕심쟁이(greedy)부인을 위해 돈을 벌어야만 한다.,난 a 야구선수처럼 야구할 필요가 없어. ,당신은 the 깨진 거울을 교환 해야만 했나요? ,나는 지난봄에 a 버스킹클럽에 가입할 필요가 없었다. ,저는 그녀가 열심히 공부하도록 만들어야만 했습니다.,당신은 the 모의시험에 합격해야만 했습니까?,내년에 저의 집을 방문해 주시겠습니까?,전 the 호숫가에서 야영하고 싶습니다.,너는 너의 나라를 위해 죽을 거니?,나는 너로부터 영원히 도망갈 거야. ,난 the 저녁에 빵과 우유를 사지 않을 거다.,난 그것을 하고 싶지 않아.,난 그것을 해야만 했다.,넌 더 이상 a 택시를 부를 수 없니?
26,너는 the 불행한 도둑에게 너의 돈을 보여 줄 수 없니?,넌 더 이상 나를 기다릴 수 없다.,당신은 그 중요한 경기를 촬영하고 싶어요?,난 내일 아침 너를 보고(see)싶다.,나는 저녁으로 a 오리(duck)를 먹고 싶지 않아. ,너는 그들의 학교 문제를 이해할 수 없니?,당신은 그 문제 학생(troublemaker)을 통제해야만 합니까?,나는 많은 괴물s을 죽여야만 한다.,넌 a 생각하는 사람처럼 생각할 필요가 없어.,넌 그녀에게 a 토큰을 주어야만 했니?,나는 the 길거리 공연(performance)을 볼 필요가 없었다.,저는 a 개구리가 나처럼 노래하도록 해야만 했습니다.,저는 my 버릇없는(rude) 아빠를 꾸중해야만 했습니다.,저 큰 사과를 따 주시겠어요? ,저는 당신의 못생긴 얼굴을 바꾸어 드리고 싶습니다.,넌 나를 10시까지 기다릴 거니?,난 곧 the 박물관에 들어갈 거야.,난 오늘 밤 너랑 외식하지 않을 거다.,넌 그것을 해야만 하니?,그것을 해주세요!,난 더 이상 a 택시를 부를 수 없다.
27,넌 그녀를 나에게 데려올 수 없니?,난 7시에 the 병원에 갈 수 없다.,넌 the 고장 난 스톱워치를 사용하고 싶니?,난 the 로봇의 허리를 수리하고 싶다.,난 겨울에 외박하는 것을 원하지 않는다. ,나는 오늘 밤 나의 발(feet)을 씻기 싫다.,넌 근육을 위해 검은 우유를 마셔야만 하니?,너는 점프하고 the 바닥에 누워야만 한다.,난 a 동전 교환기처럼 동전s을 바꿀 필요가 없다.,넌 a 무거운 cart를 그들과 밀어야만 했니?,난 한 시간 전에 담배를 끊을 필요가 없었다.,나는 나의 눈s을 위해 나의 눈s을 감아야만 했다.,넌 많은 설탕을 소금과 섞어야만 하니?,.당신의 가족사진을 그녀에게 보여주시겠습니까?,.전 당신의 아들을 이해하고 싶습니다.,넌 내일 그 동아리에 가입할 거니?,내가 저 사과를 내일 딸 거야.,난 너를 여기서 칭찬하지(praise)않을 거다.,.난 그것을 해야만 해.,난 그것을 하고 싶지 않아.,난 조용히 할 수 없다.
28,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,
